timestamp,device_id,building,floor,room,sensor_type,event_type,value,status,battery_level
2026-04-11T15:20:00Z,D0301,Science,4,R404,door,access,0,OK,76
2026-04-16T10:13:34Z,D0223,Science,1,R125,temperature,calibration,19.9,OK,15
2026-04-14T06:00:18Z,D0058,Library,1,R125,energy,reading,9.95,OK,92
2026-04-14T06:00:27Z,D0548,SportsCentre,1,R102,temperature,reading,30.3,WARNING,73
2026-04-13T19:33:52Z,D0304,Science,4,R415,door,open,0,OK,28
2026-04-19T00:55:00Z,D0225,Science,1,R120,temperature,calibration,28.7,OK,6
2026-04-13T19:34:08Z,D0247,Science,4,R411,humidity,reading,54.7,OK,22
2026-04-11T15:20:21Z,D0544,SportsCentre,2,R215,temperature,reading,30.5,OK,61
2026-04-15T13:21:36Z,D0381,Business,2,R229,energy,reading,11.08,OK,56
2026-04-13T09:07:43Z,D0533,Arts,1,R111,air_quality,reading,351.6,OK,46
2026-04-19T00:56:40Z,D0107,Library,4,R411,air_quality,reading,1045.7,ERROR,28
2026-04-14T06:01:39Z,D0224,Science,1,R108,temperature,calibration,26.1,OK,16
2026-04-14T06:01:48Z,D0353,Business,2,R222,humidity,reading,39.3,WARNING,45
2026-04-13T09:08:11Z,D0041,Library,1,R105,motion,reading,1,OK,50
2026-04-18T14:31:06Z,D0379,Business,1,R115,energy,reading,11.24,OK,62
2026-04-19T00:58:20Z,D0314,Science,3,R322,air_quality,reading,816.8,OK,32
2026-04-18T04:04:48Z,D0480,Arts,3,R304,motion,reading,0,OK,71
2026-04-16T10:17:18Z,D0309,Science,1,R125,air_quality,reading,1081.8,OK,40
2026-04-18T14:32:22Z,D0607,SportsCentre,2,R204,energy,reading,3.67,OK,55
2026-04-18T04:05:42Z,D0009,Library,3,R326,temperature,reading,34.4,ERROR,28
2026-04-14T06:03:00Z,D0315,Science,2,R211,air_quality,reading,720.7,OK,74
2026-04-11T15:21:03Z,D0556,SportsCentre,1,R108,temperature,reading,29.6,OK,84
2026-04-14T06:03:18Z,D0228,Science,4,R423,temperature,reading,25.0,OK,7
2026-04-19T01:01:00Z,D0004,Library,1,R119,temperature,reading,23.8,OK,79
2026-04-14T06:03:36Z,D0124,Engineering,3,R302,temperature,reading,29.0,OK,23
2026-04-12T12:15:25Z,D0013,Library,1,R103,temperature,reading,29.0,OK,67
2026-04-11T15:21:18Z,D0179,Engineering,2,R205,energy,usage,5.52,OK,29
2026-04-15T13:25:24Z,D0006,Library,2,R208,temperature,reading,36.0,OK,82
2026-04-17T07:14:08Z,D0485,Arts,1,R105,motion,presence,1,OK,83
2026-04-14T06:04:21Z,D0495,Arts,1,R128,energy,reading,0.21,OK,37
2026-04-18T04:09:00Z,D0546,SportsCentre,2,R217,temperature,reading,29.7,OK,39
2026-04-15T13:26:12Z,D0307,Science,1,R103,air_quality,reading,1161.2,OK,58
2026-04-17T07:15:12Z,D0440,Arts,1,R119,temperature,calibration,26.7,OK,45
2026-04-12T01:48:52Z,D0634,SportsCentre,1,R128,air_quality,reading,713.5,OK,64
2026-04-17T07:15:44Z,D0093,Library,4,R405,air_quality,calibration,563.3,WARNING,47
2026-04-17T07:16:00Z,D0614,SportsCentre,2,R214,door,close,0,OK,30
2026-04-18T04:10:48Z,D0169,Engineering,4,R415,energy,usage,5.79,OK,82
2026-04-14T06:05:33Z,D0571,SportsCentre,2,R206,humidity,calibration,60.2,WARNING,54
2026-04-12T12:16:30Z,D0614,SportsCentre,2,R214,door,open,1,ERROR,23
2026-04-17T17:44:23Z,D0548,SportsCentre,1,R102,temperature,reading,24.9,OK,76
2026-04-17T07:17:20Z,D0301,Science,4,R404,door,open,0,OK,83
2026-04-17T07:17:36Z,D0633,SportsCentre,1,R110,air_quality,calibration,393.1,OK,63
2026-04-11T15:22:06Z,D0314,Science,3,R322,air_quality,reading,433.8,OK,39
2026-04-13T09:11:41Z,D0343,Business,2,R224,humidity,reading,59.5,OK,59
2026-04-18T04:13:12Z,D0130,Engineering,5,R502,humidity,reading,42.5,OK,76
2026-04-15T13:29:00Z,D0532,Arts,2,R224,air_quality,reading,985.2,OK,69
2026-04-12T22:44:36Z,D0298,Science,3,R327,door,open,1,WARNING,40
2026-04-18T14:41:33Z,D0313,Science,3,R314,air_quality,calibration,581.6,OK,67
2026-04-12T12:17:20Z,D0507,Arts,2,R209,door,close,0,OK,51
2026-04-18T14:42:11Z,D0304,Science,4,R415,door,open,1,WARNING,29
2026-04-13T19:40:00Z,D0592,SportsCentre,1,R109,motion,reading,1,OK,85
2026-04-14T16:35:10Z,D0194,Engineering,3,R311,door,close,0,OK,88
2026-04-18T14:43:08Z,D0347,Business,3,R325,humidity,reading,69.9,OK,99
2026-04-17T07:20:48Z,D0224,Science,1,R108,temperature,reading,26.8,OK,10
2026-04-16T10:25:56Z,D0224,Science,1,R108,temperature,calibration,28.3,OK,12
2026-04-15T23:58:35Z,D0339,Business,3,R329,temperature,error,,ERROR,46
2026-04-15T13:31:12Z,D0421,Business,1,R110,air_quality,calibration,986.5,OK,86
2026-04-14T16:36:10Z,D0632,SportsCentre,2,R209,air_quality,calibration,919.0,WARNING,23
2026-04-12T22:45:48Z,D0338,Business,1,R130,temperature,reading,27.7,OK,85
2026-04-12T22:45:54Z,D0199,Engineering,4,R414,air_quality,calibration,709.8,OK,32
2026-04-15T23:59:40Z,D0384,Business,3,R310,energy,reading,3.6,OK,84
2026-04-15T23:59:53Z,D0301,Science,4,R404,door,close,0,OK,89
2026-04-14T16:37:00Z,D0313,Science,3,R314,air_quality,reading,698.9,OK,60
2026-04-12T01:50:52Z,D0309,Science,1,R125,air_quality,reading,754.5,OK,41
2026-04-16T10:28:16Z,D0369,Business,2,R206,motion,reading,1,OK,60
2026-04-16T00:00:45Z,D0106,Library,2,R222,air_quality,reading,1142.9,ERROR,56
2026-04-14T06:09:54Z,D0311,Science,3,R306,air_quality,reading,399.9,OK,81
2026-04-12T01:51:08Z,D0430,Business,1,R128,air_quality,calibration,598.3,OK,73
2026-04-18T04:20:24Z,D0316,Science,4,R410,air_quality,calibration,442.2,OK,71
2026-04-17T17:52:53Z,D0594,SportsCentre,1,R130,motion,reading,0,OK,45
2026-04-13T09:14:50Z,D0141,Engineering,3,R306,humidity,reading,39.3,OK,33
2026-04-16T00:02:03Z,D0305,Science,1,R129,door,close,0,OK,77
2026-04-16T20:58:00Z,D0070,Library,2,R203,energy,usage,2.92,OK,25
2026-04-12T22:47:18Z,D0004,Library,1,R119,temperature,reading,36.5,WARNING,78
2026-04-16T10:30:36Z,D0526,Arts,2,R204,air_quality,reading,1160.6,OK,78
2026-04-12T01:51:40Z,D0619,SportsCentre,1,R121,door,access,0,OK,66
2026-04-14T06:11:24Z,D0460,Arts,2,R220,humidity,calibration,70.2,OK,45
2026-04-16T10:31:18Z,D0367,Business,1,R124,motion,reading,1,OK,32
2026-04-15T13:35:36Z,D0342,Business,2,R227,temperature,calibration,26.2,WARNING,18
2026-04-16T00:03:47Z,D0088,Library,2,R214,door,open,1,OK,87
2026-04-14T16:40:00Z,D0109,Engineering,1,R118,temperature,reading,22.1,OK,57
2026-04-12T01:52:04Z,D0373,Business,1,R117,motion,reading,0,OK,71
2026-04-13T19:44:16Z,D0209,Engineering,4,R411,air_quality,reading,947.2,OK,81
2026-04-12T01:52:12Z,D0278,Science,1,R127,energy,usage,7.82,OK,25
2026-04-19T01:21:20Z,D0290,Science,1,R106,door,close,1,OK,21
2026-04-18T14:53:35Z,D0611,SportsCentre,2,R220,energy,usage,10.18,WARNING,96
2026-04-18T14:53:54Z,D0103,Library,3,R330,air_quality,reading,652.2,ERROR,63
2026-04-17T07:29:52Z,D0558,SportsCentre,1,R112,temperature,calibration,28.8,WARNING,74
2026-04-12T22:48:48Z,D0455,Arts,2,R215,humidity,reading,44.1,OK,29
2026-04-12T01:52:36Z,D0235,Science,1,R126,humidity,reading,32.8,WARNING,18
2026-04-15T13:38:00Z,D0285,Science,3,R328,energy,reading,8.23,WARNING,80
2026-04-16T21:02:45Z,D0396,Business,3,R309,energy,reading,6.03,OK,44
2026-04-17T07:31:12Z,D0548,SportsCentre,1,R102,temperature,reading,29.9,ERROR,68
2026-04-11T15:24:39Z,D0310,Science,4,R417,air_quality,reading,540.6,OK,82
2026-04-14T16:42:20Z,D0103,Library,3,R330,air_quality,reading,943.9,OK,62
2026-04-12T01:53:00Z,D0106,Library,2,R222,air_quality,reading,595.2,ERROR,63
2026-04-17T07:32:16Z,D0303,Science,3,R317,door,close,0,OK,94
2026-04-18T04:29:06Z,D0495,Arts,1,R128,energy,reading,8.95,OK,38
2026-04-17T07:32:48Z,D0276,Science,4,R411,energy,reading,3.2,OK,47
2026-04-15T03:11:29Z,D0077,Library,3,R314,door,access,0,OK,74
2026-04-12T01:53:20Z,D0303,Science,3,R317,door,close,0,ERROR,87
2026-04-18T04:30:18Z,D0227,Science,1,R119,temperature,reading,22.2,OK,19
2026-04-18T14:58:58Z,D0042,Library,4,R420,motion,reading,0,OK,25
2026-04-15T13:40:36Z,D0030,Library,2,R227,humidity,reading,70.8,ERROR,31
2026-04-12T22:50:24Z,D0329,Business,3,R301,temperature,reading,21.8,OK,100
2026-04-12T01:53:40Z,D0301,Science,4,R404,door,open,0,OK,86
2026-04-12T01:53:44Z,D0301,Science,4,R404,door,access,0,OK,83
2026-04-13T19:47:36Z,D0308,Science,1,R125,air_quality,reading,1163.7,OK,51
2026-04-18T04:32:24Z,D0102,Library,1,R114,air_quality,reading,842.6,OK,88
2026-04-14T16:44:50Z,D0275,Science,3,R316,energy,reading,10.38,OK,79
2026-04-19T01:30:00Z,D0302,Science,3,R323,door,access,0,OK,68
2026-04-14T06:16:39Z,D0318,Science,3,R309,air_quality,reading,822.5,OK,67
2026-04-17T18:05:04Z,D0628,SportsCentre,1,R110,door,access,0,OK,52
2026-04-12T12:22:45Z,D0055,Library,3,R329,energy,usage,5.39,OK,59
2026-04-12T01:54:16Z,D0019,Library,2,R223,humidity,calibration,56.8,OK,31
2026-04-12T01:54:20Z,D0112,Engineering,2,R212,temperature,reading,26.6,OK,65
2026-04-18T15:03:24Z,D0003,Library,1,R122,temperature,calibration,36.3,OK,90
2026-04-13T19:48:56Z,D0264,Science,2,R204,motion,reading,1,OK,42
2026-04-16T10:40:52Z,D0009,Library,3,R326,temperature,calibration,35.5,WARNING,17
2026-04-14T16:46:30Z,D0428,Business,2,R202,air_quality,reading,1036.0,OK,69
2026-04-12T22:52:00Z,D0227,Science,1,R119,temperature,reading,30.0,OK,5
2026-04-18T04:36:18Z,D0181,Engineering,2,R206,door,access,0,OK,93
2026-04-12T01:54:48Z,D0145,Engineering,2,R208,motion,reading,0,OK,24
2026-04-16T21:10:45Z,D0428,Business,2,R202,air_quality,calibration,470.4,OK,70
2026-04-16T10:42:16Z,D0211,Engineering,2,R220,air_quality,reading,868.0,OK,91
2026-04-18T04:37:30Z,D0313,Science,3,R314,air_quality,reading,723.0,OK,65
2026-04-12T01:55:04Z,D0069,Library,1,R103,energy,reading,11.71,WARNING,32
2026-04-17T18:09:19Z,D0334,Business,3,R323,temperature,calibration,18.1,OK,52
2026-04-12T01:55:12Z,D0427,Business,2,R220,air_quality,reading,465.4,OK,71
2026-04-18T15:07:31Z,D0101,Library,2,R219,air_quality,reading,804.9,OK,27
2026-04-19T01:36:40Z,D0103,Library,3,R330,air_quality,reading,583.3,OK,62
2026-04-13T19:50:48Z,D0496,Arts,3,R322,energy,reading,5.89,WARNING,73
2026-04-17T18:10:44Z,D0421,Business,1,R110,air_quality,reading,733.5,OK,85
2026-04-13T19:51:04Z,D0138,Engineering,2,R229,humidity,reading,64.2,ERROR,72
2026-04-16T00:15:42Z,D0304,Science,4,R415,door,access,0,OK,29
2026-04-13T19:51:20Z,D0233,Science,1,R119,temperature,calibration,29.0,OK,11
2026-04-15T03:18:16Z,D0204,Engineering,4,R428,air_quality,reading,422.9,ERROR,80
2026-04-13T09:22:39Z,D0478,Arts,1,R118,motion,reading,1,OK,36
2026-04-16T10:45:32Z,D0319,Science,1,R125,air_quality,reading,1032.0,OK,81
2026-04-15T13:47:48Z,D0229,Science,3,R306,temperature,reading,21.6,OK,13
2026-04-17T18:13:00Z,D0066,Library,2,R203,energy,usage,1.7,OK,64
2026-04-19T01:40:20Z,D0303,Science,3,R317,door,access,0,ERROR,92
2026-04-11T15:27:06Z,D0304,Science,4,R415,door,open,1,WARNING,37
2026-04-18T04:42:54Z,D0305,Science,1,R129,door,access,1,OK,72
2026-04-16T10:46:56Z,D0433,Arts,1,R113,temperature,reading,28.7,OK,59
2026-04-13T09:23:35Z,D0029,Library,3,R327,humidity,reading,30.9,OK,37
2026-04-15T03:20:06Z,D0307,Science,1,R103,air_quality,calibration,846.7,OK,54
2026-04-12T12:25:35Z,D0307,Science,1,R103,air_quality,calibration,944.0,OK,59
2026-04-13T19:53:04Z,D0307,Science,1,R103,air_quality,calibration,385.5,OK,56
2026-04-15T13:49:48Z,D0078,Library,4,R428,door,open,0,OK,27
2026-04-14T06:22:30Z,D0314,Science,3,R322,air_quality,calibration,676.9,OK,38
2026-04-11T15:27:33Z,D0103,Library,3,R330,air_quality,reading,601.6,OK,60
2026-04-13T19:53:36Z,D0053,Library,1,R120,motion,presence,0,OK,70
2026-04-18T04:45:54Z,D0276,Science,4,R411,energy,usage,8.46,OK,48
2026-04-14T06:23:06Z,D0312,Science,4,R403,air_quality,reading,593.9,OK,80
2026-04-14T06:23:15Z,D0347,Business,3,R325,humidity,calibration,63.8,OK,93
2026-04-15T03:21:56Z,D0459,Arts,1,R129,humidity,reading,31.3,OK,32
2026-04-11T15:27:51Z,D0117,Engineering,2,R209,temperature,reading,30.4,OK,32
2026-04-16T00:20:54Z,D0007,Library,1,R118,temperature,reading,37.9,OK,48
2026-04-13T19:54:32Z,D0458,Arts,2,R223,humidity,reading,36.9,OK,79
2026-04-14T16:53:20Z,D0642,SportsCentre,1,R118,air_quality,reading,1164.1,OK,59
2026-04-19T01:47:00Z,D0101,Library,2,R219,air_quality,calibration,498.1,OK,34
2026-04-17T07:49:52Z,D0310,Science,4,R417,air_quality,reading,705.5,OK,81
2026-04-13T19:55:04Z,D0307,Science,1,R103,air_quality,calibration,482.5,OK,52
2026-04-14T06:24:36Z,D0320,Science,1,R122,air_quality,calibration,423.5,OK,91
2026-04-14T06:24:45Z,D0225,Science,1,R120,temperature,reading,27.5,WARNING,14
2026-04-13T19:55:28Z,D0304,Science,4,R415,door,open,0,OK,32
2026-04-16T00:22:51Z,D0006,Library,2,R208,temperature,reading,28.5,OK,82
2026-04-18T15:19:52Z,D0302,Science,3,R323,door,close,1,OK,70
2026-04-13T19:55:52Z,D0312,Science,4,R403,air_quality,reading,630.7,ERROR,84
2026-04-19T01:50:00Z,D0222,Science,1,R112,temperature,reading,23.6,WARNING,12
2026-04-16T10:53:14Z,D0061,Library,4,R407,energy,reading,9.25,OK,99
2026-04-15T13:54:24Z,D0447,Arts,1,R119,temperature,reading,24.3,OK,70
2026-04-12T22:57:18Z,D0235,Science,1,R126,humidity,calibration,74.5,WARNING,15
2026-04-14T06:26:06Z,D0129,Engineering,1,R129,humidity,reading,40.6,OK,42
2026-04-18T15:22:05Z,D0304,Science,4,R415,door,close,1,OK,38
2026-04-15T03:25:36Z,D0201,Engineering,4,R429,air_quality,reading,851.3,OK,23
2026-04-19T01:52:20Z,D0305,Science,1,R129,door,open,1,OK,76
2026-04-12T01:58:32Z,D0302,Science,3,R323,door,open,1,OK,80
2026-04-16T00:25:27Z,D0043,Library,4,R413,motion,presence,0,OK,78
2026-04-13T09:27:40Z,D0309,Science,1,R125,air_quality,reading,1175.0,WARNING,51
2026-04-15T13:56:12Z,D0303,Science,3,R317,door,open,1,WARNING,86
2026-04-19T01:54:00Z,D0598,SportsCentre,1,R113,energy,usage,2.16,WARNING,40
2026-04-12T01:58:52Z,D0112,Engineering,2,R212,temperature,reading,29.5,OK,57
2026-04-11T15:29:12Z,D0262,Science,3,R312,motion,reading,0,OK,78
2026-04-11T15:29:15Z,D0237,Science,3,R303,humidity,reading,60.2,OK,94
2026-04-15T13:57:12Z,D0006,Library,2,R208,temperature,reading,34.0,OK,81
2026-04-14T16:57:50Z,D0212,Engineering,1,R130,air_quality,reading,664.4,OK,73
2026-04-12T01:59:12Z,D0340,Business,1,R109,temperature,reading,24.4,OK,75
2026-04-19T01:56:20Z,D0222,Science,1,R112,temperature,reading,28.3,WARNING,11
2026-04-15T03:28:10Z,D0223,Science,1,R125,temperature,reading,23.5,OK,6
2026-04-12T01:59:24Z,D0307,Science,1,R103,air_quality,calibration,1194.4,OK,48
2026-04-13T09:29:04Z,D0287,Science,1,R125,energy,reading,9.68,OK,46
2026-04-18T04:57:54Z,D0193,Engineering,3,R308,door,close,0,OK,51
2026-04-15T13:58:48Z,D0301,Science,4,R404,door,access,1,OK,84
2026-04-14T06:29:15Z,D0004,Library,1,R119,temperature,calibration,36.0,OK,71
2026-04-17T07:58:56Z,D0004,Library,1,R119,temperature,reading,19.2,OK,82
2026-04-12T01:59:48Z,D0254,Science,4,R418,motion,presence,0,OK,53
2026-04-16T00:29:34Z,D0127,Engineering,5,R523,humidity,reading,50.2,OK,72
2026-04-15T13:59:48Z,D0030,Library,2,R227,humidity,calibration,58.4,OK,34
2026-04-19T02:00:00Z,D0049,Library,3,R317,motion,presence,0,OK,39
2026-04-13T09:30:07Z,D0008,Library,4,R408,temperature,reading,29.4,OK,74
2026-04-12T23:00:12Z,D0001,Library,1,R101,temperature,reading,27.8,OK,53
2026-04-14T06:30:27Z,D0583,SportsCentre,1,R110,motion,reading,1,OK,82
2026-04-13T09:30:28Z,D0092,Library,4,R410,air_quality,calibration,375.5,OK,74
2026-04-18T05:01:30Z,D0037,Library,3,R324,motion,reading,1,OK,77
2026-04-12T02:00:24Z,D0111,Engineering,3,R329,temperature,calibration,23.6,WARNING,28
2026-04-16T00:31:31Z,D0378,Business,2,R230,motion,presence,0,OK,45
2026-04-14T17:01:20Z,D0036,Library,2,R224,humidity,calibration,35.7,OK,88
2026-04-18T15:32:51Z,D0239,Science,4,R404,humidity,reading,47.4,OK,79
2026-04-12T23:01:00Z,D0513,Arts,3,R302,door,close,1,WARNING,18
2026-04-19T02:03:40Z,D0279,Science,4,R416,energy,reading,0.54,WARNING,29
2026-04-18T05:03:36Z,D0098,Library,1,R128,air_quality,reading,399.9,WARNING,51
2026-04-16T21:33:15Z,D0296,Science,4,R404,door,access,1,OK,91
2026-04-12T12:31:10Z,D0312,Science,4,R403,air_quality,calibration,1017.9,OK,83
2026-04-16T11:03:30Z,D0008,Library,4,R408,temperature,reading,36.2,OK,85
2026-04-15T03:32:56Z,D0173,Engineering,1,R127,energy,usage,9.49,OK,48
2026-04-13T20:02:16Z,D0022,Library,1,R113,humidity,calibration,66.7,OK,59
2026-04-15T14:03:36Z,D0308,Science,1,R125,air_quality,calibration,647.0,OK,59
2026-04-17T08:05:04Z,D0610,SportsCentre,2,R203,energy,reading,5.16,OK,42
2026-04-12T02:01:20Z,D0301,Science,4,R404,door,close,1,OK,80
2026-04-12T23:02:06Z,D0228,Science,4,R423,temperature,reading,24.2,OK,19
2026-04-19T02:07:20Z,D0528,Arts,3,R315,air_quality,calibration,484.7,WARNING,76
2026-04-12T02:01:32Z,D0310,Science,4,R417,air_quality,reading,866.5,OK,83
2026-04-15T03:34:24Z,D0345,Business,1,R115,humidity,reading,54.7,OK,85
2026-04-16T11:05:50Z,D0009,Library,3,R326,temperature,reading,29.0,OK,26
2026-04-18T15:38:14Z,D0306,Science,3,R320,door,access,0,OK,60
2026-04-18T15:38:33Z,D0233,Science,1,R119,temperature,reading,28.0,OK,7
2026-04-15T14:05:36Z,D0066,Library,2,R203,energy,reading,6.64,OK,67
2026-04-17T18:38:13Z,D0511,Arts,3,R322,door,close,0,OK,69
2026-04-19T02:10:00Z,D0314,Science,3,R322,air_quality,calibration,577.0,OK,39
2026-04-11T15:31:33Z,D0419,Business,3,R310,air_quality,reading,389.4,OK,78
2026-04-12T12:32:40Z,D0209,Engineering,4,R411,air_quality,calibration,652.0,OK,79
2026-04-14T06:34:57Z,D0302,Science,3,R323,door,open,1,OK,72
2026-04-12T12:32:50Z,D0116,Engineering,3,R330,temperature,reading,29.5,WARNING,35
2026-04-17T08:09:20Z,D0395,Business,1,R121,energy,reading,9.41,OK,43
2026-04-15T14:07:12Z,D0118,Engineering,1,R124,temperature,calibration,25.1,OK,92
2026-04-14T17:06:10Z,D0301,Science,4,R404,door,close,1,OK,76
2026-04-17T08:10:08Z,D0307,Science,1,R103,air_quality,reading,827.8,OK,48
2026-04-17T08:10:24Z,D0376,Business,3,R328,motion,reading,1,OK,71
2026-04-12T23:04:00Z,D0002,Library,2,R208,temperature,reading,33.4,OK,35
2026-04-12T02:02:44Z,D0384,Business,3,R310,energy,usage,11.98,OK,76
2026-04-14T06:36:18Z,D0229,Science,3,R306,temperature,calibration,25.4,WARNING,19
2026-04-12T12:33:35Z,D0518,Arts,1,R105,door,open,1,OK,75
2026-04-12T12:33:40Z,D0420,Business,1,R105,air_quality,calibration,779.9,OK,25
2026-04-17T08:12:00Z,D0302,Science,3,R323,door,close,1,OK,74
2026-04-14T06:36:54Z,D0315,Science,2,R211,air_quality,calibration,834.3,OK,72
2026-04-18T15:44:53Z,D0313,Science,3,R314,air_quality,calibration,859.4,WARNING,59
2026-04-15T03:38:48Z,D0487,Arts,2,R228,energy,reading,7.65,OK,72
2026-04-13T20:06:32Z,D0136,Engineering,5,R524,humidity,calibration,74.3,OK,47
2026-04-18T15:45:50Z,D0404,Business,3,R317,door,close,0,OK,53
2026-04-16T11:11:54Z,D0544,SportsCentre,2,R215,temperature,reading,27.7,WARNING,64
2026-04-13T20:06:56Z,D0433,Arts,1,R113,temperature,reading,24.3,WARNING,61
2026-04-15T03:39:43Z,D0494,Arts,2,R212,energy,reading,6.04,OK,24
2026-04-12T12:34:30Z,D0135,Engineering,1,R112,humidity,reading,71.5,OK,73
2026-04-12T23:05:30Z,D0304,Science,4,R415,door,access,0,OK,30
2026-04-16T00:42:08Z,D0272,Science,1,R118,energy,reading,9.06,OK,64
2026-04-15T03:40:27Z,D0216,Engineering,2,R202,air_quality,reading,706.5,OK,53
2026-04-16T00:42:34Z,D0068,Library,2,R219,energy,reading,9.16,OK,46
2026-04-12T02:03:56Z,D0304,Science,4,R415,door,open,0,OK,39
2026-04-15T14:12:00Z,D0523,Arts,1,R128,air_quality,reading,1170.7,OK,70
2026-04-13T20:08:08Z,D0311,Science,3,R306,air_quality,reading,1172.0,OK,81
2026-04-15T03:41:22Z,D0315,Science,2,R211,air_quality,reading,871.4,OK,73
2026-04-16T11:14:42Z,D0325,Business,3,R305,temperature,calibration,26.5,OK,61
2026-04-15T03:41:44Z,D0445,Arts,1,R122,temperature,reading,23.7,OK,29
2026-04-12T12:35:25Z,D0302,Science,3,R323,door,open,0,OK,72
2026-04-16T11:15:24Z,D0071,Library,3,R303,energy,usage,5.18,OK,84
2026-04-12T12:35:35Z,D0076,Library,1,R122,door,access,1,OK,76
2026-04-19T02:22:40Z,D0252,Science,1,R117,humidity,calibration,31.7,OK,54
2026-04-18T15:51:51Z,D0106,Library,2,R222,air_quality,reading,864.9,ERROR,57
2026-04-16T11:16:20Z,D0312,Science,4,R403,air_quality,calibration,1183.8,OK,77
2026-04-19T02:23:40Z,D0101,Library,2,R219,air_quality,calibration,653.6,OK,30
2026-04-12T12:36:00Z,D0205,Engineering,5,R524,air_quality,reading,1169.4,OK,94
2026-04-18T05:21:54Z,D0103,Library,3,R330,air_quality,reading,987.5,OK,52
2026-04-19T02:24:40Z,D0105,Library,2,R209,air_quality,reading,543.7,OK,72
2026-04-14T17:12:30Z,D0312,Science,4,R403,air_quality,calibration,1010.1,OK,78
2026-04-18T15:54:04Z,D0110,Engineering,5,R509,temperature,reading,27.1,OK,36
2026-04-14T17:12:50Z,D0236,Science,3,R318,humidity,reading,31.6,OK,84
2026-04-18T05:23:24Z,D0207,Engineering,4,R408,air_quality,calibration,546.5,OK,64
2026-04-15T14:15:48Z,D0542,SportsCentre,2,R228,temperature,reading,29.9,OK,64
2026-04-17T18:52:40Z,D0303,Science,3,R317,door,close,0,OK,98
2026-04-17T08:21:36Z,D0643,SportsCentre,2,R204,air_quality,reading,1169.5,OK,34
2026-04-16T21:50:30Z,D0234,Science,1,R123,temperature,reading,29.9,OK,12
2026-04-17T08:22:08Z,D0550,SportsCentre,2,R215,temperature,reading,18.5,OK,98
2026-04-14T06:42:36Z,D0077,Library,3,R314,door,open,1,OK,71
2026-04-17T08:22:40Z,D0234,Science,1,R123,temperature,reading,23.3,WARNING,7
2026-04-13T20:11:28Z,D0222,Science,1,R112,temperature,calibration,26.7,OK,13
2026-04-16T21:51:45Z,D0314,Science,3,R322,air_quality,reading,712.3,OK,41
2026-04-12T12:37:20Z,D0229,Science,3,R306,temperature,reading,23.7,OK,5
2026-04-12T23:08:54Z,D0310,Science,4,R417,air_quality,calibration,1182.0,OK,80
2026-04-15T03:46:30Z,D0241,Science,2,R214,humidity,calibration,34.0,OK,50
2026-04-11T15:34:33Z,D0586,SportsCentre,2,R217,motion,reading,0,OK,95
2026-04-16T11:21:28Z,D0275,Science,3,R316,energy,reading,10.23,OK,91
2026-04-15T03:47:03Z,D0421,Business,1,R110,air_quality,calibration,1020.2,OK,92
2026-04-12T02:06:16Z,D0315,Science,2,R211,air_quality,reading,370.0,ERROR,72
2026-04-17T18:56:55Z,D0104,Library,2,R222,air_quality,calibration,734.1,ERROR,69
2026-04-16T00:50:48Z,D0310,Science,4,R417,air_quality,calibration,883.1,OK,77
2026-04-16T21:54:15Z,D0109,Engineering,1,R118,temperature,reading,20.9,ERROR,51
2026-04-19T02:32:40Z,D0513,Arts,3,R302,door,access,0,WARNING,19
2026-04-16T11:23:06Z,D0570,SportsCentre,2,R201,humidity,calibration,55.1,OK,71
2026-04-16T11:23:20Z,D0302,Science,3,R323,door,access,0,OK,81
2026-04-14T17:16:50Z,D0108,Library,1,R115,air_quality,reading,1118.6,OK,34
2026-04-18T05:30:36Z,D0035,Library,2,R209,humidity,reading,31.7,OK,37
2026-04-16T11:24:02Z,D0367,Business,1,R124,motion,reading,0,OK,29
2026-04-18T05:31:12Z,D0103,Library,3,R330,air_quality,reading,518.0,OK,57
2026-04-18T16:03:15Z,D0443,Arts,1,R105,temperature,reading,24.6,OK,98
2026-04-11T15:35:18Z,D0302,Science,3,R323,door,open,1,OK,73
2026-04-16T11:24:58Z,D0540,Arts,1,R125,air_quality,calibration,1143.3,OK,80
2026-04-11T15:35:24Z,D0314,Science,3,R322,air_quality,reading,897.0,OK,33
2026-04-16T21:57:15Z,D0310,Science,4,R417,air_quality,reading,598.8,OK,86
2026-04-13T20:14:40Z,D0145,Engineering,2,R208,motion,presence,0,OK,31
2026-04-17T19:01:27Z,D0235,Science,1,R126,humidity,reading,69.4,OK,12
2026-04-18T05:33:36Z,D0118,Engineering,1,R124,temperature,reading,27.0,OK,95
2026-04-13T09:43:11Z,D0131,Engineering,5,R518,humidity,reading,71.6,OK,46
2026-04-16T11:26:36Z,D0315,Science,2,R211,air_quality,calibration,976.5,OK,73
2026-04-13T20:15:20Z,D0233,Science,1,R119,temperature,reading,29.6,WARNING,17
2026-04-16T21:59:00Z,D0308,Science,1,R125,air_quality,calibration,497.6,OK,63
2026-04-18T05:35:06Z,D0194,Engineering,3,R311,door,open,1,OK,88
2026-04-12T23:11:48Z,D0464,Arts,3,R317,humidity,reading,31.6,OK,57
2026-04-17T19:03:43Z,D0103,Library,3,R330,air_quality,calibration,920.5,OK,61
2026-04-17T19:04:00Z,D0283,Science,2,R225,energy,usage,4.76,OK,92
